time,"[AT] Economical drive time portion (%)","[AT] Engine torque (N⋅m)","[AT] Manual drive time portion (%)","[AT] Selected Gear ()","[AT] Sport drive time portion (%)","[AT] Total drive time (h)","[AT] Transmission input speed (rpm)","[AT] Transmission output speed (rpm)","[ECM] Post-injection 3: activation duration (μs)","[ECM] Post-injection 3: activation start (°)","[ECM] Последующий впрыск 1: начало (°)","[ECM] Последующий впрыск 1: продолжительность (μs)","[ECM] Последующий впрыск 2: начало (°)","[ECM] Последующий впрыск 2: продолжительность (μs)","[SRS] Число боковых ударов, сторона водителя ()","[SRS] Число боковых ударов, сторона пассажира ()","[TCM] Температура жидкости КП (DSG/S-Tronic) вар.1 (℃)","[TCM] Температура жидкости КП вар.3 (AT/CVT/DL501) (℃)","A/C compressor torque (N⋅m)","Boost Pressure Sensor A (kPa)","Charge adjuster output stage (%)","Charge air pressure actual value (hPa)","Charge air pressure specified value (hPa)","Charge pressure actuator: acknowledgment (%)","Charge pressure actuator: activation (%)","Charge pressure adjuster: activation (%)","Charge pressure adjuster: position sensor (%)","Commanded Boost Pressure A (kPa)","Commanded Fuel Rail Pressure  (kPa)","Commanded Variable Geometry Turbo A Position  (%)","Coolant temperature at radiator outlet: specified value (℃)","Distance since last regeneration (km)","DPF differential pressure (hPa)","DPF differential pressure raw value (hPa)","DPF Exhaust gas vol. flow [mi/h] ()","DPF Field regeneration lock status ()","DPF Field regeneration request status ()","DPF offset for differential pressure (hPa)","DPF regeneration time counter (sec.)","DPF statistics: current avg. temperature after DPF (℃)","DPF surface temperature (℃)","EGR error (A) (%)","Engine reference torque (N⋅m)","Engine torque (N⋅m)","Exhaust gas temperature after pre-catalyst (℃)","Exhaust Gas Temperature Bank 1, Sensor 1  (℃)","Exhaust Gas Temperature Bank 1, Sensor 2  (℃)","Exhaust Gas Temperature Bank 1, Sensor 3  (℃)","Exhaust Gas Temperature Bank 1, Sensor 4  (℃)","Exhaust gas temperature before DPF (℃)","Exhaust gas temperature before turbocharger (℃)","Field limit (g.)","Field regeneration request status ()","Fuel consumption since last DPF regeneration (L)","Fuel Rail Pressure (kPa)","Fuel Temperature (℃)","Injection amount deviation cylinder 1 (mg/str.)","Injection amount deviation cylinder 2 (mg/str.)","Injection amount deviation cylinder 3 (mg/str.)","Injection amount deviation cylinder 4 (mg/str.)","Injection amount deviation cylinder 5 (mg/str.)","Injection amount deviation cylinder 6 (mg/str.)","Intake air temperature (℃)","Limitation: torque (N⋅m)","Main injection: start of activation (°)","Mean injection quantity (mg/str.)","Oil ash limit (g.)","Oil ash volume (L)","Oil fill level (mm)","Oil warning threshold (mm)","Over-charge limit (g.)","Post-injection 2: activation start (°)","Post-injection 3: activation start (°)","Power (from Torque and RPM) (hp)","Power from MAF (hp)","Pre-injection 3: activation duration (μs)","Service limit (g.)","Service regeneration: current duration (sec.)","Soot mass calculated (g.)","Soot mass measured (g.)","Time since last regeneration (hours) (Hours)","Time since last regeneration (min.) (min)","Time since last regeneration (sec.) (sec.)","Variable Geometry Turbo A Position  (%)","Атмосферное давление (абсолютное) (kPa)","Время впрыска (°)","Высота (GPS) (m)","Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси ()","Датчик кислорода 1 (широкополосный) Напряжение (V)","Дистанция, пройденная с зажженной лампой «проверь двигатель» (km)","Дистанция, пройденная со времени очистки кодов неисправностей (km)","Заданное положение дроссельной заслонки (РХХ) (%)","Заданный EGR (A) (%)","Запрашиваемый крутящий момент двигателя (%)","Использовано топлива (L)","Использовано топлива (общий) (L)","Кол-во прогревов со времени очистки кодов неисправностей ()","Массовый расход воздуха (g/sec)","Мгновенный расход топлива (л/100 км) (L/100km)","Мгновенный расход топлива (л/ч) (L/h)","Моментальная мощность двигателя (от расхода топлива) (hp)","Напряжение (ELM327) (V)","Напряжение на ЭБУ (V)","Обороты двигателя (rpm)","Обороты двигателя x1000 (rpm)","Относительное положение дроссельной заслонки (%)","Положение дроссельной заслонки (%)","Положение педали акселератора D (%)","Положение педали акселератора E (%)","Пройденное расстояние в текущем блоке 10 К (блок 0–10 000 км) (km)","Пройденное расстояние при активной системе побуждения в блоке 20К (10–20 000 км) (km)","Пройденное расстояние при активной системе побуждения в блоке 30K (20 - 30 000 км) (km)","Пройденное расстояние при активной системе побуждения в блоке 40К (30–40 000 км) (km)","Пройденное расстояние при активной системе побуждения в текущем блоке 10K (0 - 10000 км) (km)","Пройденный путь (km)","Пройденный путь (общий) (km)","Расход топлива (L/h)","Расчетное значение нагрузки на двигатель (%)","Расчетный наддув (bar)","Реальный крутящий момент двигателя (%)","Скорость (GPS) (km/h)","Скорость автомобиля (km/h)","Среднее потребление реагента (L/h)","Среднее требуемое потребление реагента (L/h)","Средний расход топлива (л/100 км) (L/100km)","Средний расход топлива (л/100 км) (общий) (L/100km)","Средний расход топлива (л/100 км) 10 sec (L/100km)","Средняя скорость (km/h)","Средняя скорость (GPS) (km/h)","Стоимость топлива (€)","Стоимость топлива (общий) (€)","Температура всасываемого воздуха (℃)","Температура катализатора Датчик 1 Блок 1 (℃)","Температура катализатора Датчик 2 Блок 1 (℃)","Температура масла в двигателе (℃)","Температура окружающего воздуха (℃)","Температура охлаждающей жидкости (℃)","Температура охлаждающей жидкости (A) (℃)","Температура охлаждающей жидкости (B) (℃)","Ускорение (g)","Фактическое значение EGR (A) (%)",Latitude,Longtitude,
13:43:19.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0650472799316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.487820880072,,,,,,,,106.616319281286,,,,,,,,,,,,,40.4528209440012,0.402027881268462,
13:43:19.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0650472799316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.487820880072,,,,,,,,106.622349192584,,,,,,,,,,,,,40.452587268945,0.401836977871881,
13:43:20.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.621905147098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.690946954129,,,,,,,,106.961798017631,,,,,,,,,,,,,40.452587268945,0.401836977871881,
13:43:20.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.621905147098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.690946954129,,,,,,,,106.991610795816,,,,,,,,,,,,,40.4523526623572,0.401645074237798,
13:43:21.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.1987093370408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.129303133914,,,,,,,,107.295168388037,,,,,,,,,,,,,40.4523526623572,0.401645074237798,
13:43:21.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.1987093370408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.129303133914,,,,,,,,107.301769169711,,,,,,,,,,,,,40.4521179533052,0.4014558297103,
13:43:22.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.8540934640914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.792595604577,,,,,,,,107.63082849537,,,,,,,,,,,,,40.4521179533052,0.4014558297103,
13:43:22.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.8540934640914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.792595604577,,,,,,,,107.651995752512,,,,,,,,,,,,,40.4518828255578,0.401261930439365,
13:43:23.510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.000473998487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.344545644305,,,,,,,,108.0361654803,,,,,,,,,,,,,40.4518828255578,0.401261930439365,
13:43:23.650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.000473998487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.344545644305,,,,,,,,108.088343403818,,,,,,,,,,,,,40.4516473531286,0.401064878280771,
13:43:24.510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.2430145870894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.868879695141,,,,,,,,108.559118938841,,,,,,,,,,,,,40.4516473531286,0.401064878280771,
13:43:24.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.2430145870894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.868879695141,,,,,,,,108.578572787497,,,,,,,,,,,,,40.4514062707489,0.400856249305367,
13:43:25.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3881178554147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.631150926043,,,,,,,,109.154829600829,,,,,,,,,,,,,40.4514062707489,0.400856249305367,
13:43:25.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3881178554147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.631150926043,,,,,,,,109.209288716042,,,,,,,,,,,,,40.4511631646089,0.400643884438405,
